sample_path|masked_WER|masked_num_wrong_words|total_masked_num_words|true_trans|masked_trans|masked_plcmos|masked_OVRL_raw|masked_SIG_raw|masked_BAK_raw|masked_OVRL|masked_SIG|masked_BAK|masked_P808_MOS|target_OVRL_raw_bigvgan|target_OVRL_raw_hifi_gan|target_SIG_raw_bigvgan|target_SIG_raw_hifi_gan|target_BAK_raw_bigvgan|target_BAK_raw_hifi_gan|target_OVRL_bigvgan|target_OVRL_hifi_gan|target_SIG_bigvgan|target_SIG_hifi_gan|target_BAK_bigvgan|target_BAK_hifi_gan|target_P808_MOS_bigvgan|target_P808_MOS_hifi_gan|OVRL_raw_bigvgan|OVRL_raw_hifi_gan|SIG_raw_bigvgan|SIG_raw_hifi_gan|BAK_raw_bigvgan|BAK_raw_hifi_gan|OVRL_bigvgan|OVRL_hifi_gan|SIG_bigvgan|SIG_hifi_gan|BAK_bigvgan|BAK_hifi_gan|P808_MOS_bigvgan|P808_MOS_hifi_gan|plcmos_target_init_bigvgan|plcmos_target_init_hifi_gan|LSD_init_bigvgan|LSD_init_hifi_gan|STOI_init_bigvgan|STOI_init_hifi_gan|PESQ_init_bigvgan|PESQ_init_hifi_gan|WER_bigvgan|WER_hifi_gan|trans_bigvgan|trans_hifi_gan|num_wrong_words_bigvgan|num_wrong_words_hifi_gan|total_num_words_bigvgan|total_num_words_hifi_gan|plcmos_pred_bigvgan|plcmos_pred_hifi_gan|LSD_bigvgan|LSD_hifi_gan|STOI_bigvgan|STOI_hifi_gan|PESQ_bigvgan|PESQ_hifi_gan
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=25_skip=150_cp=112000_mel_text=True_ASR/w1=2_w2=1.2_asr_start=320_mask=True/sample_500|5.0|2|40|the fancies of the neo platonists are only interesting to us because they exhibit a phase of the human mind which prevailed widely in the 1st centuries of the christian era and is not wholly extinct in our own day|the fancies of the new latinists are only interesting to us because they exhibit a phase of the human mind which prevailed widely in the 1st centuries of the christian era and is not wholly extinct in our own day|2.1116|2.5975|3.5111|2.4365|2.4863|3.2553|2.7424|3.2509|2.6975|3.0669|3.7158|4.0699|2.5534|2.8191|2.5619|2.8292|3.3812|3.5822|2.8514|3.0903|3.5247|3.6033|2.5458|3.1071|3.3951|4.1371|2.3841|2.8193|2.4318|2.8574|3.1371|3.6183|2.6701|3.09|3.4562|3.5644|3.067|3.303|4.407|4.341|0.799|0.825|1.891|1.705|0.0|0.0|the fancies of the neo platonists are only interesting to us because they exhibit a phase of the human mind which prevailed widely in the 1st centuries of the christian era and is not wholly extinct in our own day|the fancies of the neo platonists are only interesting to us because they exhibit a phase of the human mind which prevailed widely in the 1st centuries of the christian era and is not wholly extinct in our own day|0|0|40|40|3.109|3.204|0.906|0.99|0.921|0.918|2.798|2.718
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=25_skip=150_cp=112000_mel_text=True_ASR/w1=2_w2=1.2_asr_start=320_mask=True/sample_1119|4.5455|1|22|mister popham exaggerated nothing but on the contrary left much unsaid in his narrative of the family at the house of lords|mister popham exaggerated nothing but on the contrary left much upset in his narrative of the family at the house of lords|3.3058|3.726|3.8963|4.3719|3.2628|3.4871|4.1218|3.7243|3.8505|3.8611|4.1701|4.2127|4.265|4.1769|3.3379|3.344|3.6359|3.6579|4.0717|4.0275|4.0444|3.9359|3.6487|3.686|3.9736|4.0422|4.1253|4.0552|3.215|3.2382|3.5303|3.5679|4.0012|3.9637|3.9851|3.9208|4.259|4.026|3.915|3.942|0.791|0.812|1.908|1.663|0.0|0.0|mister popham exaggerated nothing but on the contrary left much unsaid in his narrative of the family at the house of lords|mister popham exaggerated nothing but on the contrary left much unsaid in his narrative of the family at the house of lords|0|0|22|22|4.129|3.946|1.014|1.016|0.93|0.927|2.763|2.767
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=25_skip=150_cp=112000_mel_text=True_ASR/w1=2_w2=1.2_asr_start=320_mask=True/sample_526|7.3171|3|41|but when it came to be a question of lighting a scattered suburb a group of dwellings on the outskirts a remote country residence or a farm house the alternating current in all elements save its danger was and is ideal|but when it came to be a question of lighting a scattered suburb a group of dwellers on the outskirts a remote country residence or a farmhouse the alternating current in all elements save its danger was and is ideal|3.2624|3.3772|3.5892|3.9364|3.0405|3.3045|3.8956|3.9274|3.81|3.9499|4.0442|4.1377|4.3005|4.4278|3.3125|3.3961|3.568|3.6189|4.0864|4.147|3.938|4.0718|3.6037|3.8409|3.9249|4.0579|4.0247|4.3156|3.1839|3.3314|3.5013|3.5763|3.9391|4.0931|3.9111|4.0394|4.254|4.245|3.932|3.905|0.82|0.837|1.739|1.559|4.878|4.878|but when it came to be a question of lighting a scattered suburb a group of dwellings on the outskirts a remote country residence or a farmhouse the alternating current in all elements save its danger was and is ideal|but when it came to be a question of lighting a scattered suburb a group of dwellings on the outskirts a remote country residence or a farmhouse the alternating current in all elements save its danger was and is ideal|2|2|41|41|4.169|4.117|0.986|1.047|0.945|0.942|2.655|2.641
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=25_skip=150_cp=112000_mel_text=True_ASR/w1=2_w2=1.2_asr_start=320_mask=True/sample_603|24.3902|10|41|the fireball half of it white half azure blue and the size of a 10 inch shell moved slowly about the raft but revolving on its own axis with astonishing velocity as if whipped round by the force of the whirlwind|the fireball half of white half azure blue and the size of a tent shell move slowly up the raft but revolve on its own axis with a stitching velocity as if ground by the force of the whirlwind|2.6626|3.1953|3.5005|3.7429|2.9185|3.2485|3.7812|3.7859|3.4372|3.4489|3.8062|3.8256|3.8913|3.8522|3.0773|3.087|3.433|3.4455|3.865|3.8463|4.0833|4.0628|3.3661|3.3943|3.729|3.7561|3.8643|3.8485|3.033|3.0515|3.3893|3.4048|3.8534|3.8446|4.0749|4.0396|3.73|3.925|4.205|4.222|0.803|0.827|1.794|1.586|2.439|4.878|the fireball half of it white half azure blue and the size of a 10 inch shell moved slowly about the raft but revolving on its own axis with astonishing velocity as if pooped round by the force of the whirlwind|the fireball half of it white half azure blue and the size of a 10 inch shell moved solely about the raft but revolving on its own axis with astonishing velocity as if pooped round by the force of the whirlwind|1|2|41|41|3.678|3.889|0.99|1.092|0.941|0.941|2.642|2.529
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=25_skip=150_cp=112000_mel_text=True_ASR/w1=2_w2=1.2_asr_start=320_mask=True/sample_1797|0.0|0|29|it is by no means always reliable almost everybody has at some time experienced the well known illusion that all that is happening now happened before at some time|it is by no means always reliable almost everybody has at some time experienced the well known illusion that all that is happening now happened before at some time|3.4419|3.6596|3.7964|4.3666|3.2209|3.4287|4.1193|3.6933|3.8062|3.7145|4.0893|3.9198|4.2075|4.2883|3.3114|3.2556|3.5933|3.5002|4.0435|4.0829|4.1406|4.2543|3.7388|3.653|4.0537|3.876|4.1217|4.1942|3.2705|3.2179|3.5739|3.4757|3.9995|4.0365|3.9986|4.0339|4.249|4.408|4.019|4.028|0.761|0.78|1.543|1.472|0.0|0.0|it is by no means always reliable almost everybody has at some time experienced the well known illusion that all that is happening now happened before at some time|it is by no means always reliable almost everybody has at some time experienced the well known illusion that all that is happening now happened before at some time|0|0|29|29|4.031|4.291|1.074|1.152|0.9|0.904|2.43|2.561
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=25_skip=150_cp=112000_mel_text=True_ASR/w1=2_w2=1.2_asr_start=320_mask=True/sample_1425|0.0|0|36|it was a look so intelligent yet inexplicable perverse sometimes so malicious but generally accompanied by a wild flow of spirits that hester could not help questioning at such moments whether pearl was a human child|it was a look so intelligent yet inexplicable perverse sometimes so malicious but generally accompanied by a wild flow of spirits that hester could not help questioning at such moments whether pearl was a human child|2.5007|3.3466|3.8099|3.6144|3.0201|3.4373|3.6948|3.1896|2.7542|2.9461|4.0771|4.0538|2.4148|2.6777|2.6034|2.7436|3.5863|3.5738|2.7176|2.9637|3.6164|3.4935|2.8692|2.9912|4.0681|4.0369|2.5891|2.78|2.6892|2.7737|3.5819|3.5645|2.8868|3.0439|3.7189|3.6384|3.382|3.383|4.722|4.744|0.789|0.826|1.723|1.505|2.778|2.778|it was a look so intelligent yet inexplicable perverse sometimes so malicious but generally accompanied by a wild flume of spirits that hester could not help questioning at such moments whether pearl was a human child|it was a look so intelligent yet inexplicable perverse sometimes so malicious but generally accompanied by a wild flume of spirits that hester could not help questioning at such moments whether pearl was a human child|1|1|36|36|3.437|3.438|0.946|0.995|0.942|0.946|2.45|2.456
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=25_skip=150_cp=112000_mel_text=True_ASR/w1=2_w2=1.2_asr_start=320_mask=True/sample_1061|8.1633|3|49|he had no friend wise enough to tell him to step into the dorking convention then in session make a sketch of the men and women on the platform and take it to the editor of the daily grapevine and see what he could get a line for it|he had no friends enough to tell him to step into the dorking convention in session make a skit of the men and women on the platform and take it to the editor of the daily grapevine and see what he could get a line for it|1.996|3.134|3.3949|3.8553|2.8762|3.1805|3.8498|3.0589|3.5846|3.5914|3.7393|3.7251|4.3293|4.4112|3.1739|3.1791|3.3949|3.3874|4.1005|4.1394|3.3127|3.3886|3.3275|3.1991|3.5557|3.468|4.0179|3.8194|3.0046|2.9199|3.2814|3.2273|3.9312|3.824|3.3983|3.2829|2.541|2.569|4.618|4.672|0.709|0.732|1.852|1.788|8.163|6.122|he had no friend wyatts enough to tell him to step into the dorking convention then in session make a sketch of the men and women on the platform and take it to the editor of the daily grapevine so he could see what he could get a line for it|he had no friend wise enough to tell him to step into the dorking convention then in session make a sketch of the men and women on the platform and take it to the editor of the daily grapevine so she could see what he could get a line for it|3|3|49|49|2.851|2.801|1.23|1.3|0.922|0.924|2.45|2.509
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=25_skip=150_cp=112000_mel_text=True_ASR/w1=2_w2=1.2_asr_start=320_mask=True/sample_1002|2.8571|1|35|one of his militia generals suggested that the governor should require the outlaws at lawrence and elsewhere to surrender the sharps rifles another wrote asking him to call out the government troops at fort leavenworth|one of his militia generals suggested that the governor should require outlaws at lawrence and elsewhere to surrender the sharps rifles another wrote asking him to call out the government troops at fort leavenworth|3.5956|3.6374|3.8379|4.1988|3.2073|3.4533|4.0357|3.8099|3.6397|3.8351|3.9894|4.0752|4.034|4.2941|3.2092|3.3287|3.5391|3.5858|3.9502|4.0856|4.0951|4.1404|3.6774|3.8503|4.0106|4.0795|4.0475|4.3167|3.2326|3.3375|3.5508|3.5879|3.958|4.0963|4.1316|4.1248|4.197|4.379|3.892|3.897|0.782|0.794|1.73|1.419|8.571|8.571|one of his militia generals suggested that the governor should require the outlaws at lawrence and elsewhere to surrender to sharpe is rifles another wrote asking him to call out the government troops at fort leavenworth|one of his militia generals suggested that the governor should require the outlaws at lawrence and elsewhere to surrender to sharpe is rifles another wrote asking him to call out the government troops at fort leavenworth|3|3|35|35|4.23|4.377|1.053|1.104|0.927|0.93|2.833|2.88
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=25_skip=150_cp=112000_mel_text=True_ASR/w1=2_w2=1.2_asr_start=320_mask=True/sample_847|31.25|5|16|quick quick then among the high reed grass said montalais stoop athenais you are so tall|quick quick then am i the high reed gress said monterey stoop athenae you are so tall|2.3198|3.7949|3.9521|4.4689|3.3046|3.5184|4.1652|3.9175|3.7889|3.7688|4.1207|4.0137|4.1108|4.2742|3.301|3.2889|3.6099|3.5525|3.9936|4.0762|4.0421|4.2299|3.493|3.5918|3.8624|3.8632|3.8598|4.1187|3.1166|3.1793|3.4675|3.4681|3.8531|3.9974|4.1322|4.1405|3.143|3.51|4.196|4.177|0.773|0.79|1.973|1.566|12.5|12.5|quick quick then among the high reed grass said montolay stoop athena you are so tall|quick quick then among the high reed grass said montolay stoop athenes you are so tall|2|2|16|16|3.37|3.573|0.9|0.977|0.904|0.909|2.855|2.886
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=25_skip=150_cp=112000_mel_text=True_ASR/w1=2_w2=1.2_asr_start=320_mask=True/sample_312|15.3846|4|26|she succeeded in opening the window and the moonlight shone in so brightly that she could distinguish the color of some damask hangings in the room|she succeeded in opening the window and the moonlight shone so brightly that she could not distinguish the color of some desk hanging in the room|3.4785|3.8358|4.048|4.3442|3.3291|3.5708|4.1083|3.8954|3.9874|3.8913|4.2559|4.1578|4.372|4.2841|3.418|3.3619|3.68|3.6295|4.1224|4.0804|4.2033|4.2076|3.7642|3.8761|4.1722|4.1378|3.9901|4.2893|3.286|3.3531|3.6371|3.6191|3.9274|4.0834|4.0996|4.103|4.678|4.538|3.63|3.74|0.763|0.792|1.77|1.56|3.846|3.846|she succeeded in opening the window and the moonlight shone in so brightly that she could distinguish the color of some damask hanging in the room|she succeeded in opening the window and the moonlight shone in so brightly that she could distinguish the color of some damask hanging in the room|1|1|26|26|4.682|4.655|1.118|1.222|0.931|0.93|2.388|2.439
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=25_skip=150_cp=112000_mel_text=True_ASR/w1=2_w2=1.2_asr_start=320_mask=True/sample_275|2.5641|1|39|every line in which the master traces it even where seemingly negligent is lovely and set down with a meditative calmness which makes these 2 etchings capable of being placed beside the most tranquil work of holbein or duerer|every line in which the master traces it even where seemingly negligent is lovely and set down with a meditative calmness which makes these 2 etchings capable of being placed beside the most tranquil work of holbein or durer|3.3146|3.5653|3.8519|3.9847|3.1627|3.4617|3.925|3.9277|3.919|4.058|4.1878|4.2768|4.3352|4.4499|3.3783|3.4581|3.6451|3.6904|4.1051|4.1568|4.1038|4.0829|3.8968|4.133|4.1994|4.3523|4.2697|4.4798|3.3652|3.5003|3.651|3.7279|4.0736|4.1698|4.1673|4.1414|4.235|4.37|3.812|3.808|0.791|0.812|1.72|1.561|2.564|2.564|every line in which the master traces it even where seemingly negligent is lovely and set down with a meditative calmness which makes these 2 etchings capable of being placed beside the most tranquil work of holbein or durer|every line in which the master traces it even where seemingly negligent is lovely and set down with a meditative calmness which makes these 2 etchings capable of being placed beside the most tranquil work of holbein or durer|1|1|39|39|4.074|4.354|0.996|1.047|0.945|0.943|3.115|3.018
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=25_skip=150_cp=112000_mel_text=True_ASR/w1=2_w2=1.2_asr_start=320_mask=True/sample_833|23.8095|5|21|to say nothing said montalais so that when mademoiselle de tonnay charente thinks athenais is the only one who knows it|to say nothing said montagny so that when mademoiselle tourne cherant thinks montagny is the only one who knows it|3.5604|3.893|4.0573|4.4606|3.3629|3.576|4.1616|3.8292|3.7749|4.0709|4.0583|4.2862|4.1654|4.4289|3.2925|3.4656|3.5767|3.6952|4.0219|4.1479|4.0407|4.1104|3.7617|4.0204|4.0746|4.236|4.0694|4.4099|3.2845|3.4369|3.5855|3.6699|3.9715|4.1396|4.054|4.2359|3.976|4.291|4.313|4.317|0.829|0.847|1.834|1.644|23.809|23.809|to say nothing said montcalay so that when mademoiselle tourne cherant thinks panet is the only one who knows it|to say nothing said montcalay so that when mademoiselle tourne cherant thinks appenay is the only one who knows it|5|5|21|21|4.061|4.166|1.04|1.117|0.913|0.916|2.778|2.771
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=25_skip=150_cp=112000_mel_text=True_ASR/w1=2_w2=1.2_asr_start=320_mask=True/sample_2061|8.3333|2|24|the princess sat down under a blue canopy with bouquets of roses and she let anders sit in a golden chair by her side|the princess sat down under a blue canopy with haze of roses she let anders sit in a golden chair by her side|3.6706|3.7724|3.9559|4.3628|3.2907|3.5202|4.1175|4.0534|3.7147|3.8849|3.9522|4.092|4.2574|4.4388|3.2559|3.3582|3.5185|3.5947|4.068|4.1523|4.1652|4.0776|3.7212|3.8794|3.9852|4.0741|4.2391|4.4853|3.2597|3.3548|3.5367|3.585|4.0588|4.1724|4.1498|4.0455|4.404|4.249|3.643|3.655|0.813|0.821|1.849|1.574|0.0|0.0|the princess sat down under a blue canopy with bouquets of roses and she let anders sit in a golden chair by her side|the princess sat down under a blue canopy with bouquets of roses and she let anders sit in a golden chair by her side|0|0|24|24|4.275|4.121|1.048|1.075|0.943|0.945|2.552|2.472
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=25_skip=150_cp=112000_mel_text=True_ASR/w1=2_w2=1.2_asr_start=320_mask=True/sample_1784|4.5455|1|22|i come now to the other characteristic which memory images must have in order to account for our knowledge of the past|i come now to the other characteristic which many images must have in order to account for our knowledge of the past|3.8022|3.7391|3.8692|4.4618|3.2707|3.4716|4.1622|3.9381|3.824|3.8061|4.1236|4.1136|4.1645|4.1154|3.3219|3.3113|3.6116|3.6062|4.0205|3.9959|4.006|4.0946|3.8444|3.8239|4.0967|4.1196|4.279|4.1758|3.3341|3.3219|3.5973|3.6095|4.0779|4.0271|3.8606|4.0746|4.237|4.405|3.666|3.705|0.743|0.768|1.654|1.447|0.0|0.0|i come now to the other characteristic which memory images must have in order to account for our knowledge of the past|i come now to the other characteristic which memory images must have in order to account for our knowledge of the past|0|0|22|22|4.059|4.167|0.876|0.933|0.926|0.923|2.715|2.714
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=25_skip=150_cp=112000_mel_text=True_ASR/w1=2_w2=1.2_asr_start=320_mask=True/sample_5|6.6667|2|30|a stage meal is popular because it proves to the audience that the actors even when called charles hawtrey or owen nares are real people just like you and me|a stage meal is popular because it proves to the audience that the actors even when called charles hultry or owen nair are real people just like you and me|3.7183|3.8848|4.0275|4.5585|3.3582|3.5601|4.2032|3.9359|4.0237|4.0404|4.2282|4.1927|4.3734|4.5145|3.4389|3.4484|3.666|3.6477|4.123|4.185|4.3302|4.133|3.9564|3.9817|4.2051|4.1634|4.2998|4.445|3.4001|3.4147|3.6541|3.6325|4.0887|4.1551|4.1105|3.9256|4.293|4.187|3.867|3.835|0.841|0.872|1.946|1.666|6.667|6.667|a stage meal is popular because it proves to the audience that the actors even when called charles houltrie or owen nearest are real people just like you and me|a stage meal is popular because it proves to the audience that the actors even when called charles houltrie or owen nearest are real people just like you and me|2|2|30|30|4.225|4.092|0.932|1.004|0.949|0.945|2.874|2.767
